SCHOOL NO.,ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,WEBSITE,網頁,RELIGION,宗教
157406000112,Kindergartens,幼稚園,SHEUNG SHUI RHENISH CHURCH KINDERGARTEN(P.M.),上水禮賢會幼稚園(下午),"UNIT 101-107 & 109-111, G/F CHOI WAH HOUSE, CHOI YUEN ESTATE SHEUNG SHUI NEW TERRITORIES",新界上水彩園?彩華樓地下101-107及109-111號,114-7-35,114-7-35,22-29-60,22-29-60,831069.7,831069.7,840039.2,840039.2,CO-ED,男女,P.M.,下午,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,26732929,26732929,26721066,26721066,,,PROTESTANTISM / CHRISTIANITY,基督教
156698000112,Kindergartens,幼稚園,NAM YING KINDERGARTEN (P.M.),南英幼稚園(下午),G/F 67 WING HING STREET PENG CHAU NEW TERRITORIES,新界坪洲永興街67號,114-2-16,114-2-16,22-16-57,22-16-57,821933,821933,815960,815960,CO-ED,男女,P.M.,下午,ISLANDS,離島區,PRIVATE,私立,KINDERGARTEN,幼稚園,29838811,29838811,29838811,29838811,,,NOT APPLICABLE,不適用
156728000111,Kindergartens,幼稚園,REGINA COELI ANGLO-CHINESE KG (2ND BR) (A.M.),天后中英文幼稚園(二校)(上午),"11 - 16, G/F, MOON YU HOUSE SAM SHING ESTATE TUEN MUN NEW TERRITORIES",新界屯門三聖?滿漁樓地下11-16號,113-58-43,113-58-43,22-22-52,22-22-52,815846,815846,826885.7,826885.7,CO-ED,男女,A.M.,上午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,24580796,24580796,24580796,24580796,http://www.rck.edu.hk,http://www.rck.edu.hk,CATHOLICISM,天主教
539163000112,Kindergartens,幼稚園,YAN CHAI HOSPITAL YIM TSUI YUK SHAN KG(P.M.),仁濟醫院嚴徐玉珊幼稚園(下午),RM 201 2/F PO TIN SHOPPING CENTRE PO TIN INTERIM HOUSING TUEN MUN NEW TERRITORIES,新界屯門鳴琴路寶田?寶田商場2樓201室,113-58-0,113-58-0,22-24-33,22-24-33,814630.4,814630.4,830008.6,830008.6,CO-ED,男女,P.M.,下午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,24668966,24668966,24662277,24662277,http://www.ytyskg.edu.hk,http://www.ytyskg.edu.hk,NOT APPLICABLE,不適用
231266000111,Kindergartens,幼稚園,CATILINE ANGLO-CHINESE KINDERGARTEN (A.M.),嘉德麗中英文幼稚園(上午),G/F BLOCKS 34 35 & 36 SHAIN CITY ONE PHASE 3C STTL 1 SECTION L SHATIN NEW TERRITORIES,"新界沙田第一城34,35及36座地下",114-12-17,114-12-17,22-23-8,22-23-8,839134.5,839134.5,827380.4,827380.4,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,26463988,26463988,26476047,26476047,http://www.catiline.edu.hk,http://www.catiline.edu.hk,NOT APPLICABLE,不適用
157856000111,Kindergartens,幼稚園,ROCK OF AGES LUTHERAN KINDERGARTEN (A.M.),路德會恩石幼稚園(上午),"NO 1, G/F, SHEK SAU HOUSE SHEK LEI (I) ESTATE KWAI CHUNG NEW TERRITORIES",新界葵涌石籬一?石秀樓地下1號,114-8-14,114-8-14,22-21-44,22-21-44,832179.6,832179.6,824790.7,824790.7,CO-ED,男女,A.M.,上午,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,24874607,24874607,24815762,24815762,,,PROTESTANTISM / CHRISTIANITY,基督教
325090000112,Kindergartens,幼稚園,HK AND MACAU LUTHERAN CH SHEK ON MEM KG(P.M.),港澳信義會錫安紀念幼稚園(下午),2-3/F SHEK ON BUILDING 11 PO KONG VILLAGE ROAD WONG TAI SIN KOWLOON,九龍黃大仙蒲崗村道11號鍚安樓2及3樓,114-11-53,114-11-53,22-20-25,22-20-25,838438.3,838438.3,822366.6,822366.6,CO-ED,男女,P.M.,下午,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,23283681,23283681,23235292,23235292,,,PROTESTANTISM / CHRISTIANITY,基督教
587630000111,Kindergartens,幼稚園,MORNINGSTAR KINDERGARTEN (A.M.),MORNINGSTAR KINDERGARTEN (A.M.),BLOCK H2 G/F CHI FU FA YUEN POKFULAM HONG KONG,香港薄扶林置富花園地下H2座,114-8-21,114-8-21,22-15-20,22-15-20,832392.5,832392.5,812966.2,812966.2,CO-ED,男女,A.M.,上午,SOUTHERN,南區,PRIVATE,私立,KINDERGARTEN,幼稚園,97365241,97365241,,,,,NOT APPLICABLE,不適用
570885000112,Kindergartens,幼稚園,YL CHURCH (CCC) CHAN KWONG NO. 2 KG(P.M.),中華基督教會元朗堂真光幼稚園二校(下午),NO 9 PING SHUN STREET YUEN LONG NEW TERRITORIES,新界元朗屏信街9號,114-1-28,114-1-28,22-26-49,22-26-49,820591.5,820591.5,834171.5,834171.5,CO-ED,男女,P.M.,下午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24765623,24765623,24758718,24758718,http://www.chankwong.edu.hk,http://www.chankwong.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
130060000112,Kindergartens,幼稚園,HK VERNACULAR NORMAL SCH ALUMNI ASSN SCH(P.M.),香港漢文師範同學會學校(下午),KIL 6719 SAI YEE STREET KOWLOON,九龍洗衣街九龍內地段6719號,114-10-20,114-10-20,22-19-3,22-19-3,835799,835799,819830,819830,CO-ED,男女,P.M.,下午,YAU TSIM MONG,油尖旺區,PRIVATE,私立,KINDERGARTEN,幼稚園,27704604,27704604,23840633,23840633,http://www.hvnsaas.edu.hk,http://www.hvnsaas.edu.hk,NOT APPLICABLE,不適用
156426000111,Kindergartens,幼稚園,SUNG KEI KINDERGARTEN (A.M.),崇基幼稚園(上午),G/F BLK 6 KWAI SHING WEST ESTATE KWAI CHUNG NEW TERRITORIES,新界葵涌葵盛西?第6座地下,114-7-18,114-7-18,22-21-42,22-21-42,830592.7,830592.7,824725.6,824725.6,CO-ED,男女,A.M.,上午,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,24271128,24271128,24192372,24192372,,,NOT APPLICABLE,不適用
158011000113,Kindergartens,幼稚園,SHAN KING ESTATE BAPTIST KINDERGARTEN(WHOLE DAY),山景?浸信會幼稚園(全日),WINGS A & B G/F BLOCK 7 SHAN KING ESTATE PHASE II TUEN MUN NEW TERRITORIES,新界屯門山景?第二期第7座地下A及B翼,113-57-59,113-57-59,22-23-56,22-23-56,814583.2,814583.2,828867.3,828867.3,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,24640245,24640245,24556681,24556681,http://www.skbkg.edu.hk,http://www.skbkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
552739000111,Kindergartens,幼稚園,SUN ISLAND ENGLISH KG (BELCHER BRANCH) (A.M.),太陽島英文幼稚園(卑路乍街分校)(上午),G/F ENTRANCE & 1-3/F KA MING BUILDING 56 BELCHER'S STREET WESTERN DISTRICT HONG KONG,香港西環卑路乍街56號嘉明大廈地下入口及1至3樓,114-7-44,114-7-44,22-16-57,22-16-57,831328,831328,815973,815973,CO-ED,男女,A.M.,上午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,28187074,28187074,28343322,28343322,http://www.sunisland.edu.hk,http://www.sunisland.edu.hk,NOT APPLICABLE,不適用
601160000112,Kindergartens,幼稚園,PODS KINDERGARTEN (HARBOUR HEIGHTS)(P.M.),樂?幼稚園(海峰園)(下午),SHOP G01B G/F & 1/F NAM FUNG COURT HARBOUR HEIGHTS 1 FOOK YUM ROAD NORTH POINT HONG KONG (EXCEPT CLASSROOM 3 CLASSROOM 4 ACTIVITY AREA 2 AND PRINCIPAL ROOM),香港北角福蔭道1號海峰園南?閣地下G01B號舖及1樓(課室3、課室4、活動空間2及校長室除外),114-11-30,114-11-30,22-17-16,22-17-16,837791.9,837791.9,816557.2,816557.2,CO-ED,男女,P.M.,下午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,22422261,22422261,22422291,22422291,,,,
536288000111,Kindergartens,幼稚園,HONG KONG BAPTIST UNIVERSITY - KG (A.M.),香港浸會大學附屬幼稚園(上午),3/F - 4/F SCE TOWER HONG KONG BAPTIST UNIVERSITY ROAD KOWLOON TONG KOWLOON,九龍九龍塘浸會大學道陳瑞槐夫人胡尹桂女士持續教育大樓3樓及4樓,114-10-58,114-10-58,22-20-10,22-20-10,836871.5,836871.5,821890.7,821890.7,CO-ED,男女,A.M.,上午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,34112837,34112837,34112803,34112803,http://www.sce.hkbu.edu.hk/hkbuk,http://www.sce.hkbu.edu.hk/hkbuk,PROTESTANTISM / CHRISTIANITY,基督教
323853000111,Kindergartens,幼稚園,KHALSA DIWAN KINDERGARTEN,KHALSA DIWAN KINDERGARTEN,G/F 371 QUEEN'S ROAD EAST HONG KONG,香港皇后大道東371號G樓,114-10-40,114-10-40,22-16-28,22-16-28,836370.2,836370.2,815069.1,815069.1,CO-ED,男女,A.M.,上午,WAN CHAI,灣仔區,PRIVATE,私立,KINDERGARTEN,幼稚園,25724459,25724459,25749837,25749837,,,SIKH,錫克教
158453000111,Kindergartens,幼稚園,PLK MRS CHAO KING LIN KINDERGARTEN (A.M.),保良局曹金霖夫人幼稚園(上午),G/F ON YUN HOUSE CHEUNG ON ESTATE TSING YI NEW TERRITORIES,新界青衣長安?安潤樓地下,114-6-11,114-6-11,22-21-38,22-21-38,828674.9,828674.9,824602.3,824602.3,CO-ED,男女,A.M.,上午,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,24314904,24314904,24350790,24350790,http://www.plkcklkg.edu.hk/,http://www.plkcklkg.edu.hk/,NOT APPLICABLE,不適用
130060000111,Kindergartens,幼稚園,HK VERNACULAR NORMAL SCH ALUMNI ASSN SCH (A.M.),香港漢文師範同學會學校(上午),KIL 6719 SAI YEE STREET KOWLOON,九龍洗衣街九龍內地段6719號,114-10-20,114-10-20,22-19-3,22-19-3,835799,835799,819830,819830,CO-ED,男女,A.M.,上午,YAU TSIM MONG,油尖旺區,PRIVATE,私立,KINDERGARTEN,幼稚園,27704604,27704604,23840633,23840633,http://www.hvnsaas.edu.hk,http://www.hvnsaas.edu.hk,NOT APPLICABLE,不適用
600024000111,Kindergartens,幼稚園,WINDSOR ANGLO-CHINESE KINDERGARTEN(A.M.),溫莎中英文幼稚園(上午),KINDERGARTEN PREMISES PODIUM LEVEL 3 SHATINPARK STAGE 2 1-3 KONG PUI STREET SHATIN NEW TERRITORIES,新界沙田崗背街1-3號花園城第二期第三層平台幼稚園校舍,114-11-47,114-11-47,22-22-52,22-22-52,838267.6,838267.6,826871.2,826871.2,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,
543918000111,Kindergartens,幼稚園,YAN CHAI HOSPITAL MING TAK KINDERGARTEN (A.M.),仁濟醫院明德幼稚園(上午),"G/F, WING B & C, HENG KIN HOUSE BLOCK 1, TIN HENG ESTATE TIN SHUI WAI, YUEN LONG, N.T. (KINDERGARTEN) NEW TERRITORIES",新界元朗天水圍天恒?第一座恒健樓地下B及C翼幼稚園,113-59-55,113-59-55,22-28-11,22-28-11,817913.9,817913.9,836697.7,836697.7,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24865080,24865080,24865100,24865100,http://www.ychmtk.edu.hk,http://www.ychmtk.edu.hk,NOT APPLICABLE,不適用
590614000113,Kindergartens,幼稚園,ELITE KIDS ANGLO-CHINESE KINDERGARTEN (WHOLE DAY),英揚樂兒中英文幼稚園(全日),SHOP NO KG01 G/F BLOCK A TIN LAI COURT TIN SHUI WAI YUEN LONG NEW TERRITORIES,新界元朗天水圍天麗苑A座地下KG01號舖,114-0-29,114-0-29,22-27-10,22-27-10,818895.7,818895.7,834829.7,834829.7,CO-ED,男女,WHOLE DAY,全日,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,27110272,27110272,27110279,27110279,,,NOT APPLICABLE,不適用
528366000113,Kindergartens,幼稚園,YUEN YUEN KINDERGARTEN (PING TIN ESTATE)(WHOLE DAY),圓玄幼稚園(平田?)(全日),G/F PING SIN HOUSE PING TIN ESTATE LAM TIN KOWLOON,九龍藍田平田?平善樓地下,114-14-10,114-14-10,22-18-26,22-18-26,842384.5,842384.5,818707.9,818707.9,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,22437116,22437116,21776722,21776722,http://www.yuenyuenkg.edu.hk,http://www.yuenyuenkg.edu.hk,TAOISM,道教
519634000113,Kindergartens,幼稚園,HK CHINESE CHURCH OF CHRIST THE LIGHT KG(WHOLE DAY),香港華人基督會煜明幼稚園(全日),G/F HEI MING HOUSE YUK MING COURT TSEUNG KWAN O NEW TERRITORIES,新界將軍澳煜明苑熹明閣地下,114-16-1,114-16-1,22-18-54,22-18-54,845546.7,845546.7,819547.1,819547.1,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,http://hkccclk.edu.hk,http://hkccclk.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
150860000211,Kindergartens,幼稚園,TAI PO RHENISH CHURCH KINDERGARTEN (A.M.),大埔禮賢會幼稚園(上午),G/F 1/F - 2/F 7 TING KOK ROAD TAI PO TPTL 144 NEW TERRITORIES,新界大埔汀角路7號地下及1-2字樓,114-9-54,114-9-54,22-27-6,22-27-6,835050.8,835050.8,834700.7,834700.7,CO-ED,男女,A.M.,上午,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,21440708,21440708,21440963,21440963,http://www.rcktp.edu.hk,http://www.rcktp.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
532800000112,Kindergartens,幼稚園,CHRISTIAN ALLIANCE LOUEY CHOY KWAN LOK KG(P.M.),宣道會雷蔡群樂幼稚園(下午),"G/F, UN SHING HOUSE UN CHAU ESTATE SHAMSHUIPO KOWLOON",九龍深水?元州?元盛樓地下,114-9-17,114-9-17,22-20-14,22-20-14,833999.6,833999.6,822024.9,822024.9,CO-ED,男女,P.M.,下午,SHAM SHUI PO,深水?區,PRIVATE,私立,KINDERGARTEN,幼稚園,24204718,24204718,27204382,27204382,http://www.calcklkg.edu.hk,http://www.calcklkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
157473000112,Kindergartens,幼稚園,SKH ST PETER'S CH SHAN KING ESTATE KG(P.M.),聖公會青山聖彼得堂山景?幼稚園(下午),"NO 1 - 11, G/F, KING KWAI HOUSE SHAN KING ESTATE, PHASE I TUEN MUN NEW TERRITORIES",新界屯門山景?第一期景貴樓地下1至11號,113-57-54,113-57-54,22-23-49,22-23-49,814446.5,814446.5,828651.2,828651.2,CO-ED,男女,P.M.,下午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,24668366,24668366,24660860,24660860,http://www.spckg.edu.hk/shanking/shanking.html,http://www.spckg.edu.hk/shanking/shanking.html,PROTESTANTISM / CHRISTIANITY,基督教
324345000113,Kindergartens,幼稚園,CATILINE KINDERGARTEN (FU SHAN)(WHOLE DAY),嘉德麗幼稚園(富山)(全日),G/F NO. 4 FU SHUN HOUSE FU SHAN ESTATE PO KONG VILLAGE ROAD WONG TAI SIN KOWLOON,九龍黃大仙蒲崗村道4號富山?富信樓地下,114-12-33,114-12-33,22-20-34,22-20-34,839583.7,839583.7,822629.3,822629.3,CO-ED,男女,WHOLE DAY,全日,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,23514259,23514259,23232853,23232853,,,NOT APPLICABLE,不適用
592323000111,Kindergartens,幼稚園,LITTLE DALTON KINDERGARTEN(A.M.),道爾頓幼稚園,NO KG01 G/F WAH SIN HOUSE WAH KWAI ESTATE HONG KONG,香港華貴?華善樓地下KG01號,114-8-21,114-8-21,22-15-1,22-15-1,832368.5,832368.5,812402.6,812402.6,CO-ED,男女,A.M.,上午,SOUTHERN,南區,PRIVATE,私立,KINDERGARTEN,幼稚園,27922566,27922566,27925999,27925999,,,NOT APPLICABLE,不適用
158780000113,Kindergartens,幼稚園,PLK MRS VICWOOD KT CHONG KINDERGARTEN (WHOLE DAY),保良局莊?程夫人幼稚園(全日),G/F YIU MING HOUSE WAH MING ESTATE FANLING NEW TERRITORIES,新界粉嶺華明?耀明樓地下,114-8-30,114-8-30,22-28-59,22-28-59,832638.5,832638.5,838168.8,838168.8,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,2675 0012,2675 0012,2676 0112,2676 0112,,,NOT APPLICABLE,不適用
158259000112,Kindergartens,幼稚園,TRUTH BAPTIST CHURCH KINDERGARTEN(P.M.),真理浸信會幼稚園(下午),3/F BLK 3 & 4 WAI WAH CENTRE 11-17 SHA TIN CENTRE SHATIN NEW TERRITORIES,"新界沙田正街11-17號偉華中心3,4座三樓",114-11-14,114-11-14,22-22-53,22-22-53,837344.8,837344.8,826896.1,826896.1,CO-ED,男女,P.M.,下午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,26063933,26063933,26066266,26066266,http://www.truthbaptist.org.hk,http://www.truthbaptist.org.hk,PROTESTANTISM / CHRISTIANITY,基督教
322580000111,Kindergartens,幼稚園,DIAMOND HILL BAPT CH BRIGHT BLOSSOMS KG (A.M.),鑽石山浸信會美欣幼稚園(上午),104-105 & 109-116 G/F. WONG SHEK HOUSE PING SHEK ESTATE KOWLOON,九龍坪石?黃石樓地下104一105及109一116室,114-12-33,114-12-33,22-19-56,22-19-56,839585.6,839585.6,821473.5,821473.5,CO-ED,男女,A.M.,上午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,23238731,23238731,23536953,23536953,http://www.dhbcbbkg.org,http://www.dhbcbbkg.org,PROTESTANTISM / CHRISTIANITY,基督教
590401000112,Kindergartens,幼稚園,WELLCOME INTERNATIONAL KINDERGARTEN(P.M.),宏廣國際幼稚園(下午),KINDERGARTEN & NURSERY G/F THE SHERWOOD 8 FUK HANG TSUEN ROAD LAM TEI TUEN MUN NEW TERRITORIES,新界屯門藍地福亨村路8號豫豐花園地下幼稚園及幼兒園,113-59-11,113-59-11,22-25-8,22-25-8,816656.1,816656.1,831077.4,831077.4,CO-ED,男女,P.M.,下午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,28132121,28132121,28130020,28130020,,,NOT APPLICABLE,不適用
158674000112,Kindergartens,幼稚園,KIN SANG LUTHERAN KINDERGARTEN(P.M.),路德會建生幼稚園(下午),"G/F WINGS A&B, HONG SANG HOUSE KIN SANG ESTATE TUEN MUN NEW TERRITORIES",新界屯門建生?康生樓A及B翼地下,113-58-15,113-58-15,22-24-21,22-24-21,815044.8,815044.8,829643.1,829643.1,CO-ED,男女,P.M.,下午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,24670220,24670220,24664209,24664209,http://www.lutheran-kinsang.com/,http://www.lutheran-kinsang.com/,PROTESTANTISM / CHRISTIANITY,基督教
520071000111,Kindergartens,幼稚園,MA ON SHAN LING LIANG KINDERGARTEN (A.M.),馬鞍山靈糧幼稚園(上午),G/F CHUNG TAK HOUSE CHUNG ON ESTATE MA ON SHAN SHATIN NEW TERRITORIES,新界沙田馬鞍山頌安?頌德樓地下,114-13-34,114-13-34,22-25-20,22-25-20,841323.8,841323.8,831424.8,831424.8,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,28817848,28817848,28817238,28817238,http://www.lingliang.org.hk,http://www.lingliang.org.hk,PROTESTANTISM / CHRISTIANITY,基督教
325600000111,Kindergartens,幼稚園,SKH HOLY TRINITY CH TSANG SHIU TIM KG (A.M.),聖公會聖三一堂曾肇添幼稚園(上午),G-2/F 135 MA TAU CHUNG ROAD KOWLOON CITY KOWLOON,九龍九龍城馬頭涌道135號G-2樓,114-11-20,114-11-20,22-19-32,22-19-32,837491.7,837491.7,820735.9,820735.9,CO-ED,男女,A.M.,上午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,27138109,27138109,27604605,27604605,http://www.tstkg.edu.hk,http://www.tstkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
543004000112,Kindergartens,幼稚園,TUNG CHUNG CATHOLIC KINDERGATEN (P.M.),東涌天主教幼稚園(下午),"2/F, CARPARK NO. 2 YAT TUNG ESTATE TUNG CHUNG LANTAU ISLAND NEW TERRITORIES",新界大嶼山東涌逸東?2號停車場2樓,113-56-7,113-56-7,22-16-51,22-16-51,811374.6,811374.6,815782.7,815782.7,CO-ED,男女,P.M.,下午,ISLANDS,離島區,PRIVATE,私立,KINDERGARTEN,幼稚園,31417355,31417355,31417033,31417033,http://www.tungchungckg.edu.hk,http://www.tungchungckg.edu.hk,CATHOLICISM,天主教
151629000111,Kindergartens,幼稚園,YUEN LONG CHURCH (CCC) CHAN KWONG KG(A.M.),中華基督教會元朗堂真光幼稚園(上午),5-7 PING SHUN STREET DD 120 LOT 4011 & YLTL 31 YUEN LONG NEW TERRITORIES,新界元朗屏信街5-7號丈量約份第120約地段第4011及元朗市地段31,114-1-29,114-1-29,22-26-49,22-26-49,820604.1,820604.1,834163.5,834163.5,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24765623,24765623,24758718,24758718,http://www.chankwong.edu.hk,http://www.chankwong.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
536911000113,Kindergartens,幼稚園,HONG KONG TRUE LIGHT KG (CAINE ROAD)(WHOLE DAY),香港真光幼稚園(堅道)(全日),"G/F - 2/F, 75 CAINE ROAD HONG KONG",香港堅道75號地下至二樓,114-9-7,114-9-7,22-16-54,22-16-54,833692.2,833692.2,815862.4,815862.4,CO-ED,男女,WHOLE DAY,全日,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,http://www.truelightk-c.edu.hk,http://www.truelightk-c.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
158003000113,Kindergartens,幼稚園,LOTUS ASSOCIATION OF HK SIU HEI COURT KG(WHOLE DAY),香海蓮社兆禧苑幼稚園(全日),UNIT NO. 1 GROUND FLOOR SIU HEI SHOPPING CENTRE SIU HEI COURT 201 WU CHUI ROAD TUEN MUN NEW TERRITORIES,新界屯門湖翠路201號兆禧苑兆禧商場地下1號舖,113-57-58,113-57-58,22-22-26,22-22-26,814556.7,814556.7,826084.3,826084.3,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,BUDDHISM,佛教
603724000112,Kindergartens,幼稚園,HONG KONG MAN SANG KINDERGARTEN (WESTERN DISTRICT)(P.M.),香港民生幼稚園(西區)(下午),"SHOP A, G/F., & 1/F., NICE GARDEN, 513-519 QUEEN'S ROAD WEST, HONG KONG",香港皇后大道西513-519號尼斯花園地下A舖及一樓,114-7-59,114-7-59,22-17-12,22-17-12,831764.7,831764.7,816419.4,816419.4,CO-ED,男女,P.M.,下午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,NOT APPLICABLE,
231738000113,Kindergartens,幼稚園,CATILINE KINDERGARTEN (FANLING)(WHOLE DAY),嘉德麗幼稚園(粉嶺)(全日),PHASE 1 FANLING CENTRE PODIUM G/F F.L.T.L. 5317 D.D. 51 FANLING NEW TERRITORIES,新界粉嶺粉嶺中心第一期商場地下,114-8-32,114-8-32,22-29-25,22-29-25,832715.7,832715.7,838955.9,838955.9,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,26824600,26824600,26830687,26830687,http://www.catiline.edu.hk,http://www.catiline.edu.hk,NOT APPLICABLE,不適用
532550000212,Kindergartens,幼稚園,CHE LOK KINDERGARTEN(P.M.),智樂幼稚園(下午),"G/F., 221 TAI NAN STREET, SHAM SHUI PO, KOWLOON",九龍深水?大南街221號地下,114-9-45,114-9-45,22-19-40,22-19-40,834778.5,834778.5,820959.3,820959.3,CO-ED,男女,P.M.,下午,SHAM SHUI PO,深水?區,PRIVATE,私立,KINDERGARTEN,幼稚園,2191 5488,2191 5488,2665 3922,2665 3922,,,,
548430000311,Kindergartens,幼稚園,INTERNATIONAL MONTESSORI SCH - AN IMEF (A.M.),蒙特梭利國際學校(上午),"KINDERGARTEN PREMISES, PODIUM LEVEL 2 PHASE III, SOUTH HORIZONS 17-23A SOUTH HORIZON DRIVE AP LEI CHAU HONG KONG",香港鴨?洲海怡半島海怡路17-23A號第3期二層平台幼稚園校舍,114-8-55,114-8-55,22-14-32,22-14-32,833349.4,833349.4,811507.4,811507.4,CO-ED,男女,A.M.,上午,SOUTHERN,南區,PRIVATE,私立,KINDERGARTEN,幼稚園,2861 0339,2861 0339,3006 2950,3006 2950,http://www.montessori.edu.hk/,http://www.montessori.edu.hk/,NOT APPLICABLE,不適用
216178000112,Kindergartens,幼稚園,YMCA OF HONG KONG INTERNATIONAL KG(P.M.),香港基督教青年會國際幼稚園(下午),2/F BRADBURY WING YMCA OF HONG KONG 41 SALISBURY ROAD TSIM SHA TSUI KOWLOON,九龍尖沙咀梳士巴利道41號香港基督教青年會2樓,114-10-16,114-10-16,22-17-42,22-17-42,835669.7,835669.7,817328.1,817328.1,CO-ED,男女,P.M.,下午,YAU TSIM MONG,油尖旺區,PRIVATE,私立,KINDERGARTEN,幼稚園,22687766,22687766,,,http://www.ymcahk.org.hk,http://www.ymcahk.org.hk,PROTESTANTISM / CHRISTIANITY,基督教
157473000113,Kindergartens,幼稚園,SKH ST PETER'S CH SHAN KING ESTATE KG(WHOLE DAY),聖公會青山聖彼得堂山景?幼稚園(全日),"NO 1 - 11, G/F, KING KWAI HOUSE SHAN KING ESTATE, PHASE I TUEN MUN NEW TERRITORIES",新界屯門山景?第一期景貴樓地下1至11號,113-57-54,113-57-54,22-23-49,22-23-49,814443.8,814443.8,828653.3,828653.3,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,24668366,24668366,,,http://www.spckg.edu.hk/shanking/shanking.html,http://www.spckg.edu.hk/shanking/shanking.html,PROTESTANTISM / CHRISTIANITY,基督教
